,DATE,Value,Trend,Lag1,Lag6,Lag5,Lag12,ma3,ma5
304,05-01-2010,90.8364,100.80550826520212,86.3,89.3585,110.6844,87.5366,98.36673333333334,104.96024
305,06-01-2010,104.3538,100.9172679907438,90.8364,110.6844,119.0166,97.2387,91.8012,100.99064
306,07-01-2010,112.8066,101.02902771628548,104.3538,119.0166,110.533,103.9086,93.83006666666667,98.05808
307,08-01-2010,112.9014,101.14078744182717,112.8066,110.533,98.2672,105.7486,102.6656,98.5128
308,09-01-2010,100.1209,101.25254716736885,112.9014,98.2672,86.3,94.8823,110.0206,101.43964
309,10-01-2010,88.9251,101.36430689291055,100.1209,86.3,90.8364,89.2977,108.60963333333332,104.20382
310,11-01-2010,92.775,101.47606661845222,88.9251,90.8364,104.3538,89.3585,100.64913333333334,103.82156
311,12-01-2010,114.3266,101.58782634399391,92.775,104.3538,112.8066,110.6844,93.94033333333334,101.5058
312,01-01-2011,119.488,101.6995860695356,114.3266,112.8066,112.9014,119.0166,98.67556666666667,101.8098
313,02-01-2011,107.3753,101.81134579507727,119.488,112.9014,100.1209,110.533,108.8632,103.12712000000002
314,03-01-2011,99.1028,101.92310552061898,107.3753,100.1209,88.9251,98.2672,113.72996666666666,104.578
315,04-01-2011,89.3583,102.03486524616065,99.1028,88.9251,92.775,86.3,108.65536666666667,106.61353999999999
316,05-01-2011,90.0698,102.14662497170234,89.3583,92.775,114.3266,90.8364,98.61213333333335,105.93019999999999
317,06-01-2011,102.8204,102.25838469724403,90.0698,114.3266,119.488,104.3538,92.84363333333333,101.07884
318,07-01-2011,114.7068,102.3701444227857,102.8204,119.488,107.3753,112.8066,94.08283333333334,97.74532
319,08-01-2011,113.5958,102.48190414832739,114.7068,107.3753,99.1028,112.9014,102.53233333333334,99.21162000000001
320,09-01-2011,99.4712,102.59366387386908,113.5958,99.1028,89.3583,100.1209,110.37433333333333,102.11022
321,10-01-2011,90.3566,102.70542359941075,99.4712,89.3583,90.0698,88.9251,109.25793333333333,104.1328
322,11-01-2011,93.8095,102.81718332495245,90.3566,90.0698,102.8204,92.775,101.14120000000001,104.19015999999999
323,12-01-2011,107.3312,102.92894305049413,93.8095,102.8204,114.7068,114.3266,94.54576666666667,102.38798
324,01-01-2012,111.9646,103.04070277603581,107.3312,114.7068,113.5958,119.488,97.16576666666667,100.91286
325,02-01-2012,103.3679,103.1524625015775,111.9646,113.5958,99.4712,107.3753,104.36843333333333,100.58662000000001
326,03-01-2012,93.5772,103.26422222711918,103.3679,99.4712,90.3566,99.1028,107.55456666666667,101.36596
327,04-01-2012,87.5566,103.37598195266088,93.5772,90.3566,93.8095,89.3583,102.96990000000001,102.01007999999999
328,05-01-2012,92.7603,103.48774167820255,87.5566,93.8095,107.3312,90.0698,94.83390000000001,100.7595
329,06-01-2012,101.14,103.59950140374424,92.7603,107.3312,111.9646,102.8204,91.29803333333332,97.84532
330,07-01-2012,113.0357,103.71126112928593,101.14,111.9646,103.3679,114.7068,93.81896666666667,95.68039999999999
331,08-01-2012,109.8601,103.8230208548276,113.0357,103.3679,93.5772,113.5958,102.31200000000001,97.61395999999999
332,09-01-2012,96.7431,103.93478058036929,109.8601,93.5772,87.5566,99.4712,108.01193333333333,100.87054
333,10-01-2012,90.3805,104.04654030591098,96.7431,87.5566,92.7603,90.3566,106.54630000000002,102.70784
334,11-01-2012,94.3417,104.15830003145267,90.3805,92.7603,101.14,93.8095,98.99456666666667,102.23188
335,12-01-2012,105.2722,104.27005975699436,94.3417,101.14,113.0357,107.3312,93.82176666666668,100.87222
336,01-01-2013,115.501,104.38181948253603,105.2722,113.0357,109.8601,111.9646,96.6648,99.31952
337,02-01-2013,106.734,104.49357920807772,115.501,109.8601,96.7431,103.3679,105.0383,100.44770000000001
338,03-01-2013,102.9948,104.60533893361941,106.734,96.7431,90.3805,93.5772,109.16906666666667,102.44587999999999
339,04-01-2013,91.0092,104.71709865916108,102.9948,90.3805,94.3417,87.5566,108.40993333333334,104.96874
340,05-01-2013,90.9634,104.82885838470278,91.0092,94.3417,105.2722,92.7603,100.246,104.30224000000001
341,06-01-2013,100.6957,104.94061811024446,90.9634,105.2722,115.501,101.14,94.98913333333333,101.44048000000001
342,07-01-2013,110.148,105.05237783578615,100.6957,115.501,106.734,113.0357,94.22276666666669,98.47942
343,08-01-2013,108.1756,105.16413756132783,110.148,106.734,102.9948,109.8601,100.60236666666667,99.16222
344,09-01-2013,99.2809,105.27589728686951,108.1756,102.9948,91.0092,96.7431,106.33976666666668,100.19838
345,10-01-2013,91.7871,105.38765701241121,99.2809,91.0092,90.9634,90.3805,105.86816666666668,101.85272
346,11-01-2013,97.2853,105.49941673795288,91.7871,90.9634,100.6957,94.3417,99.74786666666667,102.01746
347,12-01-2013,113.4732,105.61117646349457,97.2853,100.6957,110.148,105.2722,96.11776666666667,101.33538
348,01-01-2014,124.2549,105.72293618903626,113.4732,110.148,108.1756,115.501,100.84853333333335,102.00042
349,02-01-2014,112.8811,105.83469591457794,124.2549,108.1756,99.2809,106.734,111.67113333333333,105.21628000000001
350,03-01-2014,104.7631,105.94645564011962,112.8811,99.2809,91.7871,102.9948,116.86973333333333,107.93632
351,04-01-2014,90.2867,106.05821536566131,104.7631,91.7871,97.2853,91.0092,113.96636666666666,110.53152
352,05-01-2014,92.134,106.16997509120299,90.2867,97.2853,113.4732,90.9634,102.64363333333331,109.1318
353,06-01-2014,101.878,106.28173481674469,92.134,113.4732,124.2549,100.6957,95.72793333333333,104.86395999999999
354,07-01-2014,108.5497,106.39349454228636,101.878,124.2549,112.8811,110.148,94.76623333333333,100.38858
355,08-01-2014,108.194,106.50525426782805,108.5497,112.8811,104.7631,108.1756,100.8539,99.5223
356,09-01-2014,100.4172,106.61701399336974,108.194,104.7631,90.2867,99.2809,106.20723333333332,100.20848
357,10-01-2014,92.3837,106.72877371891141,100.4172,90.2867,92.134,91.7871,105.7203,102.23458000000001
358,11-01-2014,99.7033,106.84053344445311,92.3837,92.134,101.878,97.2853,100.33163333333334,102.28452
359,12-01-2014,109.3477,106.95229316999479,99.7033,101.878,108.5497,113.4732,97.50139999999999,101.84957999999999
360,01-01-2015,120.2696,107.06405289553648,109.3477,108.5497,108.194,124.2549,100.47823333333334,102.00918
361,02-01-2015,116.3788,107.17581262107817,120.2696,108.194,100.4172,112.8811,109.77353333333333,104.42429999999999
362,03-01-2015,104.4706,107.28757234661984,116.3788,100.4172,92.3837,104.7631,115.33203333333331,107.61662000000001
363,04-01-2015,89.7461,107.39933207216153,104.4706,92.3837,99.7033,90.2867,113.70633333333335,110.03400000000002
364,05-01-2015,91.093,107.51109179770322,89.7461,99.7033,109.3477,92.134,103.53183333333334,108.04256000000001
365,06-01-2015,102.6495,107.62285152324489,91.093,109.3477,120.2696,101.878,95.10323333333334,104.39161999999999
366,07-01-2015,111.6354,107.73461124878659,102.6495,120.2696,116.3788,108.5497,94.4962,100.86760000000001
367,08-01-2015,110.5925,107.84637097432827,111.6354,116.3788,104.4706,108.194,101.79263333333334,99.91892
368,09-01-2015,101.9204,107.95813069986995,110.5925,104.4706,89.7461,100.4172,108.29246666666666,101.1433
369,10-01-2015,91.5959,108.06989042541164,101.9204,89.7461,91.093,92.3837,108.04943333333334,103.57816
370,11-01-2015,93.0628,108.18165015095332,91.5959,91.093,102.6495,99.7033,101.36959999999999,103.67873999999999
371,12-01-2015,103.2203,108.29340987649502,93.0628,102.6495,111.6354,109.3477,95.52636666666666,101.76140000000001
372,01-01-2016,117.0837,108.4051696020367,103.2203,111.6354,110.5925,120.2696,95.95966666666668,100.07838
373,02-01-2016,106.6688,108.51692932757838,117.0837,110.5925,101.9204,116.3788,104.4556,101.37662
374,03-01-2016,95.3548,108.62868905312007,106.6688,101.9204,91.5959,104.4706,108.99093333333333,102.32629999999999
375,04-01-2016,89.3254,108.74044877866174,95.3548,91.5959,93.0628,89.7461,106.3691,103.07808
376,05-01-2016,90.7369,108.85220850420343,89.3254,93.0628,103.2203,91.093,97.11633333333333,102.33059999999999
377,06-01-2016,104.0375,108.96396822974512,90.7369,103.2203,117.0837,102.6495,91.8057,99.83391999999999
378,07-01-2016,114.5397,109.07572795528681,104.0375,117.0837,106.6688,111.6354,94.69993333333332,97.22468
379,08-01-2016,115.5159,109.1874876808285,114.5397,106.6688,95.3548,110.5925,103.1047,98.79886
380,09-01-2016,102.7637,109.29924740637017,115.5159,95.3548,89.3254,101.9204,111.36436666666667,102.83108
381,10-01-2016,91.4867,109.41100713191186,102.7637,89.3254,90.7369,91.5959,110.93976666666667,105.51874000000001
382,11-01-2016,92.89,109.52276685745355,91.4867,90.7369,104.0375,93.0628,103.25543333333333,105.66870000000002
383,12-01-2016,112.7694,109.63452658299522,92.89,104.0375,114.5397,103.2203,95.71346666666666,103.4392
384,01-01-2017,114.8505,109.74628630853692,112.7694,114.5397,115.5159,117.0837,99.0487,103.08514
385,02-01-2017,99.4901,109.8580460340786,114.8505,115.5159,102.7637,106.6688,106.83663333333334,102.95206
386,03-01-2017,101.0396,109.96980575962029,99.4901,102.7637,91.4867,95.3548,109.03666666666668,102.29733999999999
387,04-01-2017,88.353,110.08156548516197,101.0396,91.4867,92.89,89.3254,105.12673333333332,104.20792000000002
388,05-01-2017,92.0805,110.19332521070365,88.353,92.89,112.7694,90.7369,96.29423333333334,103.30052
389,06-01-2017,102.1532,110.30508493624535,92.0805,112.7694,114.8505,104.0375,93.82436666666666,99.16274
390,07-01-2017,112.1538,110.41684466178702,102.1532,114.8505,99.4901,114.5397,94.19556666666666,96.62328
391,08-01-2017,108.9312,110.52860438732871,112.1538,99.4901,101.0396,115.5159,102.12916666666666,99.15602
392,09-01-2017,98.6154,110.6403641128704,108.9312,101.0396,88.353,102.7637,107.74606666666666,100.73434
393,10-01-2017,93.6137,110.75212383841207,98.6154,88.353,92.0805,91.4867,106.5668,102.78681999999999
394,11-01-2017,97.3359,110.86388356395376,93.6137,92.0805,102.1532,92.89,100.38676666666667,103.09346000000001
395,12-01-2017,114.7212,110.97564328949545,97.3359,102.1532,112.1538,112.7694,96.52166666666666,102.13
396,01-01-2018,129.4048,111.08740301503713,114.7212,112.1538,108.9312,114.8505,101.89026666666666,102.64348
